hotelname,stars,rating,reviews,roomtype,checkin_date,checkout_date,occupancy,price,breakfast,currency,url
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,2,1972,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,2,2191,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,3,2191,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,3,2435,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,4,2520,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,4,2800,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,5,2739,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,5,3043,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,1,1753,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
F&M Residence,0,9.0,13,Apartmán se 2 ložnicemi,2023-12-11,2023-12-12,1,1948,0,Kč,https://www.booking.com/hotel/cz/firuz-residence.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1061217401_378435971_2_0_0&highlighted_blocks=1061217401_378435971_2_0_0&matching_block_id=1061217401_378435971_2_0_0&sr_pri_blocks=1061217401_378435971_2_0_0__8100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,2,2180,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,2,2422,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,3,2507,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,3,2786,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,4,2791,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,4,3101,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,5,2965,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,5,3294,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,1,2027,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Accommodation Smečky 14,0,9.0,1178,Apartmán,2023-12-11,2023-12-12,1,2253,0,Kč,https://www.booking.com/hotel/cz/accommodation-smecky-14.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=136809601_91189902_2_0_0&highlighted_blocks=136809601_91189902_2_0_0&matching_block_id=136809601_91189902_2_0_0&sr_pri_blocks=136809601_91189902_2_0_0__8954&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Brand new one bedroom apartment #54 in brand new building with free parking,0,8.4,19,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,1966,0,Kč,https://www.booking.com/hotel/cz/brand-new-one-bedroom-apartment-54-in-brand-new-building-with-free-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1049548301_377210543_2_0_0&highlighted_blocks=1049548301_377210543_2_0_0&matching_block_id=1049548301_377210543_2_0_0&sr_pri_blocks=1049548301_377210543_2_0_0__8014&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Brand new one bedroom apartment #54 in brand new building with free parking,0,8.4,19,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,2168,0,Kč,https://www.booking.com/hotel/cz/brand-new-one-bedroom-apartment-54-in-brand-new-building-with-free-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1049548301_377210543_2_0_0&highlighted_blocks=1049548301_377210543_2_0_0&matching_block_id=1049548301_377210543_2_0_0&sr_pri_blocks=1049548301_377210543_2_0_0__8014&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Brand new one bedroom apartment #54 in brand new building with free parking,0,8.4,19,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,2088,0,Kč,https://www.booking.com/hotel/cz/brand-new-one-bedroom-apartment-54-in-brand-new-building-with-free-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1049548301_377210543_2_0_0&highlighted_blocks=1049548301_377210543_2_0_0&matching_block_id=1049548301_377210543_2_0_0&sr_pri_blocks=1049548301_377210543_2_0_0__8014&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Brand new one bedroom apartment #54 in brand new building with free parking,0,8.4,19,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,2303,0,Kč,https://www.booking.com/hotel/cz/brand-new-one-bedroom-apartment-54-in-brand-new-building-with-free-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1049548301_377210543_2_0_0&highlighted_blocks=1049548301_377210543_2_0_0&matching_block_id=1049548301_377210543_2_0_0&sr_pri_blocks=1049548301_377210543_2_0_0__8014&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
